date,county,fips,positive_patients,suspected_patients,icu_positive_patients,icu_suspected_patients,icu_available_beds
2020-05-24,Marin,41,2.0,4.0,1.0,2.0,13.0
2020-05-24,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-24,Mendocino,45,3.0,2.0,0.0,0.0,7.0
2020-05-24,Merced,47,7.0,5.0,5.0,0.0,5.0
2020-05-24,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-24,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-24,Monterey,53,7.0,1.0,3.0,1.0,106.0
2020-05-24,Napa,55,1.0,0.0,1.0,0.0,2.0
2020-05-24,Nevada,57,0.0,0.0,0.0,2.0,1.0
2020-05-24,Orange,59,286.0,102.0,117.0,14.0,404.0
2020-05-24,Placer,61,5.0,21.0,3.0,6.0,39.0
2020-05-24,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-24,Riverside,65,188.0,80.0,60.0,18.0,150.0
2020-05-24,Sacramento,67,9.0,17.0,2.0,4.0,110.0
2020-05-24,San Benito,69,1.0,0.0,0.0,0.0,0.0
2020-05-24,San Bernardino,71,139.0,103.0,48.0,22.0,196.0
2020-05-24,San Diego,73,310.0,60.0,139.0,11.0,321.0
2020-05-24,San Francisco,75,47.0,41.0,20.0,10.0,97.0
2020-05-24,San Joaquin,77,11.0,25.0,6.0,5.0,17.0
2020-05-24,San Luis Obispo,79,2.0,1.0,1.0,0.0,28.0
2020-05-24,San Mateo,81,39.0,13.0,16.0,0.0,43.0
2020-05-24,Santa Barbara,83,21.0,6.0,8.0,0.0,71.0
2020-05-24,Santa Clara,85,35.0,19.0,16.0,2.0,195.0
2020-05-24,Santa Cruz,87,4.0,1.0,1.0,0.0,14.0
2020-05-24,Shasta,89,0.0,0.0,0.0,0.0,15.0
2020-05-24,Siskiyou,93,0.0,2.0,0.0,1.0,5.0
2020-05-24,Solano,95,18.0,19.0,8.0,0.0,46.0
2020-05-24,Sonoma,97,6.0,16.0,3.0,3.0,50.0
2020-05-24,Stanislaus,99,22.0,15.0,6.0,1.0,85.0
2020-05-24,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-24,Tehama,103,0.0,0.0,0.0,0.0,6.0
2020-05-24,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-24,Tulare,107,42.0,2.0,10.0,1.0,13.0
2020-05-24,Tuolumne,109,0.0,0.0,0.0,0.0,1.0
2020-05-24,Ventura,111,32.0,36.0,13.0,5.0,46.0
2020-05-24,Yolo,113,0.0,0.0,0.0,0.0,0.0
2020-05-24,Yuba,115,1.0,0.0,0.0,0.0,13.0
2020-05-23,Alameda,1,80.0,78.0,41.0,19.0,110.0
2020-05-23,Amador,5,0.0,0.0,0.0,0.0,2.0
2020-05-23,Butte,7,5.0,0.0,2.0,0.0,20.0
2020-05-23,Calaveras,9,0.0,0.0,0.0,0.0,9.0
2020-05-23,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-23,Contra Costa,13,14.0,34.0,6.0,6.0,100.0
2020-05-23,Del Norte,15,0.0,0.0,0.0,0.0,0.0
2020-05-23,El Dorado,17,1.0,5.0,1.0,5.0,3.0
2020-05-23,Fresno,19,66.0,37.0,21.0,6.0,85.0
2020-05-23,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-23,Humboldt,23,4.0,13.0,1.0,1.0,3.0
2020-05-23,Imperial,25,75.0,2.0,23.0,0.0,9.0
2020-05-23,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-23,Kern,29,48.0,10.0,22.0,2.0,78.0
2020-05-23,Kings,31,25.0,3.0,7.0,1.0,4.0
2020-05-23,Lake,33,0.0,1.0,0.0,1.0,2.0
2020-05-23,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-23,Los Angeles,37,1440.0,566.0,462.0,104.0,1257.0
2020-05-23,Madera,39,0.0,0.0,0.0,0.0,21.0
2020-05-23,Marin,41,2.0,4.0,1.0,2.0,15.0
2020-05-23,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-23,Mendocino,45,3.0,2.0,0.0,0.0,7.0
2020-05-23,Merced,47,7.0,4.0,5.0,1.0,4.0
2020-05-23,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-23,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-23,Monterey,53,7.0,1.0,3.0,1.0,104.0
2020-05-23,Napa,55,1.0,1.0,1.0,0.0,2.0
2020-05-23,Nevada,57,0.0,0.0,0.0,1.0,4.0
2020-05-23,Orange,59,278.0,94.0,122.0,13.0,407.0
2020-05-23,Placer,61,6.0,19.0,3.0,5.0,42.0
2020-05-23,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-23,Riverside,65,193.0,95.0,59.0,20.0,142.0
2020-05-23,Sacramento,67,12.0,12.0,3.0,0.0,101.0
2020-05-23,San Benito,69,1.0,0.0,0.0,0.0,2.0
2020-05-23,San Bernardino,71,134.0,100.0,47.0,15.0,207.0
2020-05-23,San Diego,73,304.0,82.0,138.0,14.0,323.0
2020-05-23,San Francisco,75,45.0,28.0,18.0,9.0,83.0
2020-05-23,San Joaquin,77,10.0,21.0,5.0,8.0,21.0
2020-05-23,San Luis Obispo,79,2.0,0.0,1.0,0.0,27.0
2020-05-23,San Mateo,81,39.0,11.0,16.0,0.0,42.0
2020-05-23,Santa Barbara,83,21.0,3.0,8.0,1.0,66.0
2020-05-23,Santa Clara,85,37.0,17.0,18.0,1.0,178.0
2020-05-23,Santa Cruz,87,4.0,1.0,1.0,0.0,10.0
2020-05-23,Shasta,89,0.0,1.0,0.0,0.0,13.0
2020-05-23,Siskiyou,93,0.0,2.0,0.0,1.0,5.0
2020-05-23,Solano,95,18.0,14.0,6.0,0.0,43.0
2020-05-23,Sonoma,97,5.0,17.0,3.0,2.0,49.0
2020-05-23,Stanislaus,99,23.0,15.0,6.0,2.0,87.0
2020-05-23,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-23,Tehama,103,0.0,0.0,0.0,0.0,6.0
2020-05-23,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-23,Tulare,107,40.0,1.0,9.0,1.0,13.0
2020-05-23,Tuolumne,109,0.0,0.0,0.0,0.0,1.0
2020-05-23,Ventura,111,29.0,25.0,11.0,1.0,39.0
2020-05-23,Yolo,113,0.0,0.0,1.0,1.0,0.0
2020-05-23,Yuba,115,1.0,0.0,0.0,0.0,9.0
2020-05-22,Alameda,1,79.0,81.0,38.0,17.0,119.0
2020-05-22,Amador,5,0.0,1.0,0.0,0.0,1.0
2020-05-22,Butte,7,7.0,1.0,2.0,0.0,17.0
2020-05-22,Calaveras,9,0.0,0.0,0.0,0.0,9.0
2020-05-22,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-22,Contra Costa,13,11.0,30.0,5.0,6.0,113.0
2020-05-22,Del Norte,15,0.0,0.0,0.0,0.0,4.0
2020-05-22,El Dorado,17,0.0,4.0,1.0,2.0,8.0
2020-05-22,Fresno,19,64.0,30.0,20.0,6.0,89.0
2020-05-22,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-22,Humboldt,23,4.0,13.0,1.0,1.0,3.0
2020-05-22,Imperial,25,75.0,2.0,23.0,0.0,9.0
2020-05-22,Inyo,27,0.0,0.0,0.0,0.0,3.0
2020-05-22,Kern,29,45.0,8.0,20.0,0.0,64.0
2020-05-22,Kings,31,23.0,5.0,7.0,1.0,4.0
2020-05-22,Lake,33,0.0,2.0,0.0,0.0,3.0
2020-05-22,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-22,Los Angeles,37,1490.0,565.0,470.0,102.0,1187.0
2020-05-22,Madera,39,1.0,0.0,0.0,0.0,21.0
2020-05-22,Marin,41,3.0,3.0,1.0,1.0,15.0
2020-05-22,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-22,Mendocino,45,1.0,0.0,1.0,0.0,6.0
2020-05-22,Merced,47,6.0,1.0,4.0,0.0,4.0
2020-05-22,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-22,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-22,Monterey,53,9.0,1.0,3.0,1.0,104.0
2020-05-22,Napa,55,1.0,7.0,1.0,0.0,0.0
2020-05-22,Nevada,57,0.0,0.0,0.0,0.0,8.0
2020-05-22,Orange,59,269.0,89.0,127.0,18.0,397.0
2020-05-22,Placer,61,6.0,20.0,3.0,5.0,42.0
2020-05-22,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-22,Riverside,65,195.0,115.0,64.0,16.0,130.0
2020-05-22,Sacramento,67,10.0,13.0,2.0,2.0,106.0
2020-05-22,San Benito,69,1.0,0.0,0.0,0.0,1.0
2020-05-22,San Bernardino,71,125.0,101.0,44.0,11.0,218.0
2020-05-22,San Diego,73,331.0,50.0,145.0,10.0,333.0
2020-05-22,San Francisco,75,43.0,29.0,18.0,11.0,84.0
2020-05-22,San Joaquin,77,9.0,26.0,5.0,6.0,23.0
2020-05-22,San Luis Obispo,79,2.0,1.0,1.0,1.0,21.0
2020-05-22,San Mateo,81,40.0,12.0,14.0,0.0,40.0
2020-05-22,Santa Barbara,83,20.0,4.0,7.0,2.0,60.0
2020-05-22,Santa Clara,85,36.0,19.0,18.0,2.0,170.0
2020-05-22,Santa Cruz,87,4.0,1.0,1.0,0.0,11.0
2020-05-22,Shasta,89,0.0,1.0,0.0,0.0,13.0
2020-05-22,Siskiyou,93,0.0,2.0,0.0,1.0,5.0
2020-05-22,Solano,95,18.0,16.0,6.0,1.0,45.0
2020-05-22,Sonoma,97,5.0,16.0,3.0,2.0,47.0
2020-05-22,Stanislaus,99,23.0,11.0,3.0,2.0,81.0
2020-05-22,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-22,Tehama,103,0.0,0.0,0.0,0.0,7.0
2020-05-22,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-22,Tulare,107,38.0,1.0,9.0,1.0,31.0
2020-05-22,Tuolumne,109,0.0,0.0,0.0,0.0,2.0
2020-05-22,Ventura,111,29.0,35.0,12.0,5.0,42.0
2020-05-22,Yolo,113,0.0,0.0,0.0,0.0,7.0
2020-05-22,Yuba,115,1.0,0.0,0.0,0.0,4.0
2020-05-21,Alameda,1,77.0,162.0,39.0,23.0,114.0
2020-05-21,Amador,5,0.0,0.0,0.0,0.0,1.0
2020-05-21,Butte,7,8.0,1.0,2.0,1.0,17.0
2020-05-21,Calaveras,9,0.0,1.0,0.0,1.0,9.0
2020-05-21,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-21,Contra Costa,13,8.0,75.0,6.0,11.0,118.0
2020-05-21,Del Norte,15,0.0,0.0,0.0,0.0,1.0
2020-05-21,El Dorado,17,0.0,2.0,1.0,1.0,6.0
2020-05-21,Fresno,19,61.0,57.0,16.0,4.0,99.0
2020-05-21,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-21,Humboldt,23,4.0,12.0,1.0,2.0,5.0
2020-05-21,Imperial,25,75.0,3.0,22.0,0.0,10.0
2020-05-21,Inyo,27,0.0,0.0,0.0,0.0,2.0
2020-05-21,Kern,29,44.0,10.0,20.0,0.0,73.0
2020-05-21,Kings,31,21.0,4.0,5.0,1.0,2.0
2020-05-21,Lake,33,0.0,0.0,0.0,0.0,3.0
2020-05-21,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-21,Los Angeles,37,1491.0,614.0,461.0,95.0,1199.0
2020-05-21,Madera,39,0.0,0.0,0.0,0.0,18.0
2020-05-21,Marin,41,4.0,29.0,0.0,0.0,18.0
2020-05-21,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-21,Mendocino,45,1.0,0.0,1.0,0.0,7.0
2020-05-21,Merced,47,6.0,0.0,4.0,0.0,3.0
2020-05-21,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-21,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-21,Monterey,53,8.0,1.0,4.0,0.0,103.0
2020-05-21,Napa,55,1.0,0.0,1.0,1.0,0.0
2020-05-21,Nevada,57,0.0,0.0,0.0,0.0,6.0
2020-05-21,Orange,59,262.0,102.0,119.0,11.0,401.0
2020-05-21,Placer,61,7.0,59.0,2.0,7.0,35.0
2020-05-21,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-21,Riverside,65,194.0,91.0,64.0,18.0,129.0
2020-05-21,Sacramento,67,7.0,100.0,4.0,14.0,108.0
2020-05-21,San Benito,69,1.0,0.0,1.0,0.0,0.0
2020-05-21,San Bernardino,71,131.0,93.0,47.0,16.0,225.0
2020-05-21,San Diego,73,325.0,53.0,139.0,6.0,313.0
2020-05-21,San Francisco,75,43.0,37.0,16.0,11.0,103.0
2020-05-21,San Joaquin,77,8.0,23.0,5.0,8.0,28.0
2020-05-21,San Luis Obispo,79,2.0,5.0,1.0,2.0,20.0
2020-05-21,San Mateo,81,37.0,33.0,10.0,4.0,26.0
2020-05-21,Santa Barbara,83,24.0,6.0,9.0,1.0,58.0
2020-05-21,Santa Clara,85,39.0,60.0,16.0,8.0,167.0
2020-05-21,Santa Cruz,87,4.0,1.0,1.0,0.0,14.0
2020-05-21,Shasta,89,0.0,0.0,0.0,0.0,5.0
2020-05-21,Siskiyou,93,0.0,0.0,0.0,0.0,4.0
2020-05-21,Solano,95,18.0,35.0,7.0,6.0,45.0
2020-05-21,Sonoma,97,4.0,31.0,3.0,5.0,49.0
2020-05-21,Stanislaus,99,22.0,30.0,3.0,5.0,82.0
2020-05-21,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-21,Tehama,103,0.0,0.0,0.0,0.0,8.0
2020-05-21,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-21,Tulare,107,39.0,1.0,8.0,1.0,9.0
2020-05-21,Tuolumne,109,0.0,0.0,0.0,0.0,2.0
2020-05-21,Ventura,111,30.0,19.0,12.0,3.0,44.0
2020-05-21,Yolo,113,0.0,3.0,0.0,1.0,5.0
2020-05-21,Yuba,115,1.0,0.0,0.0,0.0,8.0
2020-05-20,Alameda,1,81.0,134.0,39.0,24.0,112.0
2020-05-20,Amador,5,0.0,0.0,0.0,0.0,2.0
2020-05-20,Butte,7,4.0,1.0,2.0,0.0,20.0
2020-05-20,Calaveras,9,0.0,0.0,0.0,0.0,10.0
2020-05-20,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-20,Contra Costa,13,9.0,73.0,6.0,9.0,128.0
2020-05-20,Del Norte,15,0.0,0.0,0.0,0.0,0.0
2020-05-20,El Dorado,17,0.0,2.0,0.0,2.0,7.0
2020-05-20,Fresno,19,56.0,41.0,14.0,4.0,97.0
2020-05-20,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-20,Humboldt,23,4.0,8.0,1.0,1.0,4.0
2020-05-20,Imperial,25,80.0,3.0,22.0,0.0,8.0
2020-05-20,Inyo,27,0.0,0.0,0.0,0.0,2.0
2020-05-20,Kern,29,48.0,8.0,21.0,2.0,66.0
2020-05-20,Kings,31,22.0,4.0,5.0,0.0,5.0
2020-05-20,Lake,33,0.0,2.0,0.0,0.0,3.0
2020-05-20,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-20,Los Angeles,37,1506.0,561.0,452.0,87.0,1253.0
2020-05-20,Madera,39,0.0,4.0,0.0,0.0,21.0
2020-05-20,Marin,41,4.0,25.0,0.0,0.0,20.0
2020-05-20,Mariposa,43,0.0,2.0,0.0,0.0,
2020-05-20,Mendocino,45,1.0,0.0,1.0,0.0,7.0
2020-05-20,Merced,47,8.0,1.0,4.0,0.0,1.0
2020-05-20,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-20,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-20,Monterey,53,10.0,0.0,4.0,0.0,103.0
2020-05-20,Napa,55,1.0,0.0,1.0,1.0,6.0
2020-05-20,Nevada,57,0.0,0.0,0.0,0.0,9.0
2020-05-20,Orange,59,275.0,113.0,120.0,10.0,382.0
2020-05-20,Placer,61,4.0,52.0,0.0,5.0,45.0
2020-05-20,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-20,Riverside,65,183.0,107.0,67.0,28.0,144.0
2020-05-20,Sacramento,67,11.0,92.0,3.0,14.0,106.0
2020-05-20,San Benito,69,1.0,0.0,1.0,0.0,0.0
2020-05-20,San Bernardino,71,127.0,89.0,51.0,14.0,213.0
2020-05-20,San Diego,73,335.0,69.0,140.0,10.0,322.0
2020-05-20,San Francisco,75,47.0,32.0,20.0,7.0,113.0
2020-05-20,San Joaquin,77,9.0,29.0,3.0,6.0,27.0
2020-05-20,San Luis Obispo,79,2.0,6.0,1.0,2.0,21.0
2020-05-20,San Mateo,81,37.0,37.0,11.0,6.0,25.0
2020-05-20,Santa Barbara,83,23.0,4.0,11.0,1.0,60.0
2020-05-20,Santa Clara,85,40.0,56.0,16.0,5.0,170.0
2020-05-20,Santa Cruz,87,3.0,0.0,0.0,0.0,16.0
2020-05-20,Shasta,89,0.0,0.0,0.0,0.0,6.0
2020-05-20,Siskiyou,93,0.0,0.0,0.0,0.0,4.0
2020-05-20,Solano,95,18.0,37.0,9.0,2.0,44.0
2020-05-20,Sonoma,97,2.0,34.0,2.0,2.0,52.0
2020-05-20,Stanislaus,99,18.0,30.0,3.0,5.0,80.0
2020-05-20,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-20,Tehama,103,0.0,0.0,0.0,0.0,7.0
2020-05-20,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-20,Tulare,107,42.0,3.0,9.0,3.0,21.0
2020-05-20,Tuolumne,109,0.0,0.0,0.0,0.0,4.0
2020-05-20,Ventura,111,36.0,26.0,12.0,9.0,39.0
2020-05-20,Yolo,113,0.0,0.0,0.0,0.0,7.0
2020-05-20,Yuba,115,1.0,0.0,0.0,0.0,11.0
2020-05-19,Alameda,1,83.0,108.0,40.0,16.0,122.0
2020-05-19,Amador,5,0.0,0.0,0.0,0.0,3.0
2020-05-19,Butte,7,1.0,0.0,1.0,0.0,23.0
2020-05-19,Calaveras,9,0.0,0.0,0.0,0.0,11.0
2020-05-19,Colusa,11,0.0,1.0,0.0,1.0,5.0
2020-05-19,Contra Costa,13,14.0,74.0,9.0,8.0,117.0
2020-05-19,Del Norte,15,0.0,0.0,0.0,0.0,1.0
2020-05-19,El Dorado,17,0.0,2.0,0.0,2.0,10.0
2020-05-19,Fresno,19,64.0,43.0,17.0,7.0,88.0
2020-05-19,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-19,Humboldt,23,4.0,3.0,1.0,0.0,6.0
2020-05-19,Imperial,25,74.0,4.0,19.0,0.0,10.0
2020-05-19,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-19,Kern,29,42.0,11.0,20.0,1.0,72.0
2020-05-19,Kings,31,23.0,1.0,5.0,1.0,0.0
2020-05-19,Lake,33,0.0,1.0,0.0,1.0,1.0
2020-05-19,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-19,Los Angeles,37,1517.0,619.0,466.0,94.0,1216.0
2020-05-19,Madera,39,0.0,1.0,0.0,0.0,23.0
2020-05-19,Marin,41,4.0,20.0,0.0,2.0,14.0
2020-05-19,Mariposa,43,0.0,3.0,0.0,0.0,
2020-05-19,Mendocino,45,1.0,0.0,1.0,0.0,6.0
2020-05-19,Merced,47,7.0,1.0,4.0,0.0,2.0
2020-05-19,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-19,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-19,Monterey,53,11.0,0.0,4.0,0.0,102.0
2020-05-19,Napa,55,1.0,0.0,1.0,1.0,14.0
2020-05-19,Nevada,57,0.0,0.0,0.0,0.0,9.0
2020-05-19,Orange,59,269.0,97.0,116.0,19.0,352.0
2020-05-19,Placer,61,3.0,45.0,0.0,6.0,38.0
2020-05-19,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-19,Riverside,65,189.0,103.0,69.0,31.0,191.0
2020-05-19,Sacramento,67,11.0,90.0,4.0,12.0,115.0
2020-05-19,San Benito,69,1.0,0.0,1.0,0.0,1.0
2020-05-19,San Bernardino,71,134.0,76.0,55.0,20.0,206.0
2020-05-19,San Diego,73,319.0,68.0,142.0,13.0,311.0
2020-05-19,San Francisco,75,48.0,26.0,18.0,2.0,114.0
2020-05-19,San Joaquin,77,7.0,26.0,2.0,10.0,27.0
2020-05-19,San Luis Obispo,79,2.0,1.0,1.0,1.0,20.0
2020-05-19,San Mateo,81,41.0,30.0,10.0,5.0,26.0
2020-05-19,Santa Barbara,83,23.0,5.0,11.0,2.0,61.0
2020-05-19,Santa Clara,85,43.0,57.0,16.0,6.0,195.0
2020-05-19,Santa Cruz,87,1.0,0.0,0.0,0.0,13.0
2020-05-19,Shasta,89,0.0,0.0,0.0,0.0,4.0
2020-05-19,Siskiyou,93,0.0,0.0,0.0,0.0,3.0
2020-05-19,Solano,95,18.0,29.0,9.0,3.0,42.0
2020-05-19,Sonoma,97,4.0,24.0,2.0,2.0,54.0
2020-05-19,Stanislaus,99,17.0,31.0,3.0,2.0,87.0
2020-05-19,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-19,Tehama,103,0.0,0.0,0.0,0.0,6.0
2020-05-19,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-19,Tulare,107,37.0,5.0,9.0,2.0,22.0
2020-05-19,Tuolumne,109,0.0,0.0,0.0,0.0,1.0
2020-05-19,Ventura,111,33.0,27.0,12.0,7.0,41.0
2020-05-19,Yolo,113,0.0,0.0,0.0,0.0,4.0
2020-05-19,Yuba,115,1.0,0.0,0.0,0.0,10.0
2020-05-18,Alameda,1,87.0,51.0,42.0,10.0,120.0
2020-05-18,Amador,5,0.0,1.0,0.0,1.0,4.0
2020-05-18,Butte,7,2.0,1.0,1.0,0.0,22.0
2020-05-18,Calaveras,9,0.0,0.0,0.0,0.0,11.0
2020-05-18,Colusa,11,0.0,1.0,0.0,1.0,5.0
2020-05-18,Contra Costa,13,19.0,51.0,9.0,10.0,122.0
2020-05-18,Del Norte,15,0.0,0.0,0.0,0.0,2.0
2020-05-18,El Dorado,17,1.0,3.0,1.0,1.0,13.0
2020-05-18,Fresno,19,61.0,44.0,15.0,4.0,99.0
2020-05-18,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-18,Humboldt,23,4.0,1.0,1.0,0.0,3.0
2020-05-18,Imperial,25,73.0,1.0,17.0,0.0,11.0
2020-05-18,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-18,Kern,29,36.0,12.0,18.0,0.0,72.0
2020-05-18,Kings,31,21.0,4.0,5.0,1.0,2.0
2020-05-18,Lake,33,0.0,2.0,0.0,0.0,3.0
2020-05-18,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-18,Los Angeles,37,1531.0,520.0,483.0,87.0,1221.0
2020-05-18,Madera,39,0.0,2.0,0.0,0.0,4.0
2020-05-18,Marin,41,4.0,8.0,0.0,3.0,17.0
2020-05-18,Mariposa,43,0.0,2.0,0.0,0.0,
2020-05-18,Mendocino,45,1.0,0.0,1.0,0.0,4.0
2020-05-18,Merced,47,6.0,0.0,5.0,0.0,7.0
2020-05-18,Modoc,49,0.0,1.0,0.0,0.0,
2020-05-18,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-18,Monterey,53,8.0,1.0,4.0,0.0,106.0
2020-05-18,Napa,55,1.0,0.0,1.0,1.0,10.0
2020-05-18,Nevada,57,0.0,0.0,0.0,0.0,8.0
2020-05-18,Orange,59,263.0,78.0,111.0,12.0,387.0
2020-05-18,Placer,61,1.0,34.0,0.0,4.0,40.0
2020-05-18,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-18,Riverside,65,195.0,86.0,68.0,18.0,210.0
2020-05-18,Sacramento,67,13.0,58.0,4.0,14.0,113.0
2020-05-18,San Benito,69,1.0,0.0,1.0,0.0,1.0
2020-05-18,San Bernardino,71,140.0,81.0,52.0,14.0,197.0
2020-05-18,San Diego,73,329.0,49.0,139.0,10.0,341.0
2020-05-18,San Francisco,75,46.0,33.0,22.0,9.0,115.0
2020-05-18,San Joaquin,77,9.0,23.0,1.0,8.0,31.0
2020-05-18,San Luis Obispo,79,1.0,2.0,1.0,1.0,22.0
2020-05-18,San Mateo,81,41.0,19.0,10.0,5.0,41.0
2020-05-18,Santa Barbara,83,25.0,2.0,11.0,3.0,70.0
2020-05-18,Santa Clara,85,46.0,33.0,17.0,5.0,201.0
2020-05-18,Santa Cruz,87,2.0,0.0,0.0,0.0,15.0
2020-05-18,Shasta,89,0.0,0.0,0.0,0.0,5.0
2020-05-18,Siskiyou,93,0.0,0.0,0.0,0.0,4.0
2020-05-18,Solano,95,16.0,27.0,9.0,2.0,42.0
2020-05-18,Sonoma,97,3.0,20.0,2.0,2.0,53.0
2020-05-18,Stanislaus,99,18.0,20.0,1.0,1.0,77.0
2020-05-18,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-18,Tehama,103,0.0,1.0,0.0,0.0,3.0
2020-05-18,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-18,Tulare,107,35.0,1.0,9.0,1.0,29.0
2020-05-18,Tuolumne,109,0.0,0.0,0.0,0.0,1.0
2020-05-18,Ventura,111,33.0,16.0,15.0,3.0,39.0
2020-05-18,Yolo,113,0.0,0.0,0.0,0.0,3.0
2020-05-18,Yuba,115,1.0,0.0,0.0,0.0,13.0
2020-05-17,Alameda,1,74.0,72.0,38.0,15.0,125.0
2020-05-17,Amador,5,0.0,0.0,0.0,0.0,1.0
2020-05-17,Butte,7,2.0,0.0,1.0,0.0,22.0
2020-05-17,Calaveras,9,0.0,0.0,0.0,0.0,11.0
2020-05-17,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-17,Contra Costa,13,16.0,39.0,9.0,9.0,110.0
2020-05-17,Del Norte,15,0.0,0.0,0.0,0.0,3.0
2020-05-17,El Dorado,17,1.0,3.0,1.0,1.0,11.0
2020-05-17,Fresno,19,60.0,46.0,18.0,10.0,94.0
2020-05-17,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-17,Humboldt,23,4.0,1.0,1.0,0.0,6.0
2020-05-17,Imperial,25,68.0,3.0,18.0,0.0,5.0
2020-05-17,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-17,Kern,29,36.0,12.0,17.0,1.0,71.0
2020-05-17,Kings,31,21.0,4.0,4.0,1.0,5.0
2020-05-17,Lake,33,0.0,0.0,0.0,0.0,1.0
2020-05-17,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-17,Los Angeles,37,1549.0,558.0,478.0,97.0,1233.0
2020-05-17,Madera,39,0.0,0.0,0.0,0.0,53.0
2020-05-17,Marin,41,1.0,11.0,0.0,0.0,15.0
2020-05-17,Mariposa,43,0.0,1.0,0.0,0.0,
2020-05-17,Mendocino,45,1.0,0.0,1.0,0.0,4.0
2020-05-17,Merced,47,6.0,3.0,5.0,0.0,4.0
2020-05-17,Modoc,49,1.0,0.0,0.0,0.0,
2020-05-17,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-17,Monterey,53,8.0,2.0,4.0,0.0,102.0
2020-05-17,Napa,55,1.0,2.0,1.0,0.0,6.0
2020-05-17,Nevada,57,0.0,0.0,0.0,1.0,7.0
2020-05-17,Orange,59,267.0,88.0,117.0,18.0,341.0
2020-05-17,Placer,61,2.0,25.0,0.0,7.0,38.0
2020-05-17,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-17,Riverside,65,186.0,91.0,68.0,18.0,187.0
2020-05-17,Sacramento,67,15.0,41.0,6.0,8.0,107.0
2020-05-17,San Benito,69,1.0,0.0,1.0,0.0,1.0
2020-05-17,San Bernardino,71,129.0,81.0,52.0,15.0,184.0
2020-05-17,San Diego,73,321.0,59.0,140.0,10.0,364.0
